Iteration,TotalCost,nRequestBank,IsAccepted,IsImproved,IsNewBest,DM,RM,DW1,DW2,DW3,RW1,RW2nD1,nD2,nD3,nR1,nR2
4507,217.6315789473465,0,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,0.8492611864263574,0.001473918794131986,0.84026239195573580,0,7,0,7
4508,1189.9999999999745,1,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,0.8492611864263574,0.001473918794131986,0.84026239195573580,0,8,0,8
4509,2197.6315789473465,2,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,0.8492611864263574,0.001473918794131986,0.84026239195573580,0,9,0,9
4510,217.6315789473465,0,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,0.8943350677837216,0.001473918794131986,0.88623615276016220,0,0,0,0
4511,217.6315789473465,0,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,0.8943350677837216,0.001473918794131986,0.88623615276016220,0,1,0,1
4512,217.6315789473465,0,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,0.8943350677837216,0.001473918794131986,0.88623615276016220,0,2,0,2
4513,217.6315789473465,0,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,0.8943350677837216,0.001473918794131986,0.88623615276016220,0,3,0,3
4514,1207.6315789473465,1,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,0.8943350677837216,0.001473918794131986,0.88623615276016220,0,4,0,4
4515,217.6315789473465,0,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,0.8943350677837216,0.001473918794131986,0.88623615276016220,0,5,0,5
4516,217.6315789473465,0,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,0.8943350677837216,0.001473918794131986,0.88623615276016220,0,6,0,6
4517,1207.6315789473465,1,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,0.8943350677837216,0.001473918794131986,0.88623615276016220,0,7,0,7
4518,229.32969215489356,0,true,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,0.8943350677837216,0.001473918794131986,0.88623615276016220,0,8,0,8
4519,229.32969215489356,0,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,0.8943350677837216,0.001473918794131986,0.88623615276016220,0,9,0,9
4520,217.6315789473465,0,true,true,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.0649015610053496,0.001473918794131986,1.05761253748414590,0,0,0,0
4521,217.6315789473465,0,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.0649015610053496,0.001473918794131986,1.05761253748414590,0,1,0,1
4522,217.6315789473465,0,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.0649015610053496,0.001473918794131986,1.05761253748414590,0,2,0,2
4523,1192.1052631578696,1,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.0649015610053496,0.001473918794131986,1.05761253748414590,0,3,0,3
4524,217.6315789473465,0,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.0649015610053496,0.001473918794131986,1.05761253748414590,0,4,0,4
4525,217.6315789473465,0,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.0649015610053496,0.001473918794131986,1.05761253748414590,0,5,0,5
4526,217.6315789473465,0,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.0649015610053496,0.001473918794131986,1.05761253748414590,0,6,0,6
4527,217.6315789473465,0,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.0649015610053496,0.001473918794131986,1.05761253748414590,0,7,0,7
4528,217.6315789473465,0,true,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.0649015610053496,0.001473918794131986,1.05761253748414590,0,8,0,8
4529,1189.9999999999745,1,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.0649015610053496,0.001473918794131986,1.05761253748414590,0,9,0,9
4530,1192.1052631578696,1,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.0884114049048148,0.001473918794131986,1.08185128373573130,0,0,0,0
4531,217.6315789473465,0,true,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.0884114049048148,0.001473918794131986,1.08185128373573130,0,1,0,1
4532,217.6315789473465,0,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.0884114049048148,0.001473918794131986,1.08185128373573130,0,2,0,2
4533,2179.9999999999745,2,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.0884114049048148,0.001473918794131986,1.08185128373573130,0,3,0,3
4534,217.6315789473465,0,true,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.0884114049048148,0.001473918794131986,1.08185128373573130,0,4,0,4
4535,217.6315789473465,0,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.0884114049048148,0.001473918794131986,1.08185128373573130,0,5,0,5
4536,2197.631578947343,2,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.0884114049048148,0.001473918794131986,1.08185128373573130,0,6,0,6
4537,217.6315789473465,0,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.0884114049048148,0.001473918794131986,1.08185128373573130,0,7,0,7
4538,217.6315789473465,0,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.0884114049048148,0.001473918794131986,1.08185128373573130,0,8,0,8
4539,217.6315789473465,0,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.0884114049048148,0.001473918794131986,1.08185128373573130,0,9,0,9
4540,217.6315789473465,0,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.2395702644143334,0.001473918794131986,1.23366615536215820,0,0,0,0
4541,217.6315789473465,0,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.2395702644143334,0.001473918794131986,1.23366615536215820,0,1,0,1
4542,1207.6315789473465,1,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.2395702644143334,0.001473918794131986,1.23366615536215820,0,2,0,2
4543,1207.6315789473465,1,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.2395702644143334,0.001473918794131986,1.23366615536215820,0,3,0,3
4544,217.6315789473465,0,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.2395702644143334,0.001473918794131986,1.23366615536215820,0,4,0,4
4545,217.6315789473465,0,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.2395702644143334,0.001473918794131986,1.23366615536215820,0,5,0,5
4546,217.6315789473465,0,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.2395702644143334,0.001473918794131986,1.23366615536215820,0,6,0,6
4547,2190.5555555555293,2,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.2395702644143334,0.001473918794131986,1.23366615536215820,0,7,0,7
4548,217.63157894734286,0,true,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.2395702644143334,0.001473918794131986,1.23366615536215820,0,8,0,8
4549,1207.6315789473429,1,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.2395702644143334,0.001473918794131986,1.23366615536215820,0,9,0,9
4550,1207.6315789473429,1,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.2456132379729001,0.001473918794131986,1.24029953982594240,0,0,0,0
4551,1189.9999999999745,1,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.2456132379729001,0.001473918794131986,1.24029953982594240,0,1,0,1
4552,1207.6315789473429,1,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.2456132379729001,0.001473918794131986,1.24029953982594240,0,2,0,2
4553,217.63157894734286,0,true,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.2456132379729001,0.001473918794131986,1.24029953982594240,0,3,0,3
4554,1192.1052631578696,1,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.2456132379729001,0.001473918794131986,1.24029953982594240,0,4,0,4
4555,217.63157894734286,0,true,false,false,randomDestroy,regretInsertion,0.0068359384406436186,0.008444832688219233,1.2456132379729001,0.001473918794131986,1.24029953982594241,0,4,0,5
4556,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.2456132379729001,0.001473918794131986,1.24029953982594241,0,5,0,6
4557,229.32969215488993,0,true,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.2456132379729001,0.001473918794131986,1.24029953982594241,0,6,0,7
4558,3169.999999999971,3,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.2456132379729001,0.001473918794131986,1.24029953982594241,0,7,0,8
4559,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,0.0068359384406436186,0.008444832688219233,1.2456132379729001,0.001473918794131986,1.24029953982594241,0,8,0,9
4560,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,1.3061523445965793,0.008444832688219233,1.409940803064499,0.001473918794131986,1.50626958584334810,0,0,0,0
4561,217.63157894734286,0,false,false,false,randomDestroy,regretInsertion,1.3061523445965793,0.008444832688219233,1.409940803064499,0.001473918794131986,1.50626958584334811,0,0,0,1
4562,3187.631578947343,3,false,false,false,shawRemoval,regretInsertion,1.3061523445965793,0.008444832688219233,1.409940803064499,0.001473918794131986,1.50626958584334811,0,1,0,2
4563,4177.631578947339,4,false,false,false,randomDestroy,regretInsertion,1.3061523445965793,0.008444832688219233,1.409940803064499,0.001473918794131986,1.50626958584334812,0,1,0,3
4564,229.32969215488993,0,false,false,false,randomDestroy,regretInsertion,1.3061523445965793,0.008444832688219233,1.409940803064499,0.001473918794131986,1.50626958584334813,0,1,0,4
4565,229.32969215488993,0,true,false,false,shawRemoval,regretInsertion,1.3061523445965793,0.008444832688219233,1.409940803064499,0.001473918794131986,1.50626958584334813,0,2,0,5
4566,217.63157894734286,0,false,false,false,randomDestroy,regretInsertion,1.3061523445965793,0.008444832688219233,1.409940803064499,0.001473918794131986,1.50626958584334814,0,2,0,6
4567,2179.999999999971,2,false,false,false,shawRemoval,regretInsertion,1.3061523445965793,0.008444832688219233,1.409940803064499,0.001473918794131986,1.50626958584334814,0,3,0,7
4568,229.32969215488993,0,false,false,false,shawRemoval,regretInsertion,1.3061523445965793,0.008444832688219233,1.409940803064499,0.001473918794131986,1.50626958584334814,0,4,0,8
4569,1201.6981132075216,1,false,false,false,randomDestroy,regretInsertion,1.3061523445965793,0.008444832688219233,1.409940803064499,0.001473918794131986,1.50626958584334815,0,4,0,9
4570,2182.1052631578696,2,false,false,false,randomDestroy,regretInsertion,1.1755371101369214,0.008444832688219233,1.5939467227580493,0.001473918794131986,1.48564262725901350,0,0,0,0
4571,229.32969215489004,0,false,false,false,randomDestroy,regretInsertion,1.1755371101369214,0.008444832688219233,1.5939467227580493,0.001473918794131986,1.48564262725901351,0,0,0,1
4572,3169.9999999999745,3,false,false,false,randomDestroy,regretInsertion,1.1755371101369214,0.008444832688219233,1.5939467227580493,0.001473918794131986,1.48564262725901352,0,0,0,2
4573,2207.134502923951,2,false,false,false,randomDestroy,regretInsertion,1.1755371101369214,0.008444832688219233,1.5939467227580493,0.001473918794131986,1.48564262725901353,0,0,0,3
4574,1192.1052631578696,1,false,false,false,shawRemoval,regretInsertion,1.1755371101369214,0.008444832688219233,1.5939467227580493,0.001473918794131986,1.48564262725901353,0,1,0,4
4575,2187.8947368420795,2,false,false,false,shawRemoval,regretInsertion,1.1755371101369214,0.008444832688219233,1.5939467227580493,0.001473918794131986,1.48564262725901353,0,2,0,5
4576,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,1.1755371101369214,0.008444832688219233,1.5939467227580493,0.001473918794131986,1.48564262725901353,0,3,0,6
4577,1192.105263157866,1,false,false,false,shawRemoval,regretInsertion,1.1755371101369214,0.008444832688219233,1.5939467227580493,0.001473918794131986,1.48564262725901353,0,4,0,7
4578,2179.9999999999745,2,false,false,false,randomDestroy,regretInsertion,1.1755371101369214,0.008444832688219233,1.5939467227580493,0.001473918794131986,1.48564262725901354,0,4,0,8
4579,1207.6315789473429,1,false,false,false,randomDestroy,regretInsertion,1.1755371101369214,0.008444832688219233,1.5939467227580493,0.001473918794131986,1.48564262725901355,0,4,0,9
4580,2209.32969215489,2,false,false,false,randomDestroy,regretInsertion,1.0579833991232293,0.008444832688219233,1.4345520504822444,0.001473918794131986,1.33707836453311210,0,0,0,0
4581,229.32969215489004,0,true,false,false,randomDestroy,regretInsertion,1.0579833991232293,0.008444832688219233,1.4345520504822444,0.001473918794131986,1.33707836453311211,0,0,0,1
4582,217.63157894734286,0,false,false,false,randomDestroy,regretInsertion,1.0579833991232293,0.008444832688219233,1.4345520504822444,0.001473918794131986,1.33707836453311212,0,0,0,2
4583,217.63157894734286,0,false,false,false,randomDestroy,regretInsertion,1.0579833991232293,0.008444832688219233,1.4345520504822444,0.001473918794131986,1.33707836453311213,0,0,0,3
4584,2207.1345029239474,2,false,false,false,randomDestroy,regretInsertion,1.0579833991232293,0.008444832688219233,1.4345520504822444,0.001473918794131986,1.33707836453311214,0,0,0,4
4585,229.32969215489004,0,false,false,false,shawRemoval,regretInsertion,1.0579833991232293,0.008444832688219233,1.4345520504822444,0.001473918794131986,1.33707836453311214,0,1,0,5
4586,229.32969215488993,0,false,false,false,randomDestroy,regretInsertion,1.0579833991232293,0.008444832688219233,1.4345520504822444,0.001473918794131986,1.33707836453311215,0,1,0,6
4587,229.32969215489004,0,false,false,false,randomDestroy,regretInsertion,1.0579833991232293,0.008444832688219233,1.4345520504822444,0.001473918794131986,1.33707836453311216,0,1,0,7
4588,2179.9999999999745,2,false,false,false,randomDestroy,regretInsertion,1.0579833991232293,0.008444832688219233,1.4345520504822444,0.001473918794131986,1.33707836453311217,0,1,0,8
4589,1189.9999999999745,1,false,false,false,randomDestroy,regretInsertion,1.0579833991232293,0.008444832688219233,1.4345520504822444,0.001473918794131986,1.33707836453311218,0,1,0,9
4590,229.32969215489004,0,true,false,false,shawRemoval,regretInsertion,1.1146850592109063,0.008444832688219233,1.94109684543402,0.001473918794131986,1.4633705280798010,0,0,0,0
4591,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,1.1146850592109063,0.008444832688219233,1.94109684543402,0.001473918794131986,1.4633705280798010,0,1,0,1
4592,217.63157894734286,0,true,true,false,shawRemoval,regretInsertion,1.1146850592109063,0.008444832688219233,1.94109684543402,0.001473918794131986,1.4633705280798010,0,2,0,2
4593,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,1.1146850592109063,0.008444832688219233,1.94109684543402,0.001473918794131986,1.4633705280798010,0,3,0,3
4594,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,1.1146850592109063,0.008444832688219233,1.94109684543402,0.001473918794131986,1.4633705280798010,0,4,0,4
4595,3172.1052631578696,3,false,false,false,randomDestroy,regretInsertion,1.1146850592109063,0.008444832688219233,1.94109684543402,0.001473918794131986,1.4633705280798011,0,4,0,5
4596,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,1.1146850592109063,0.008444832688219233,1.94109684543402,0.001473918794131986,1.4633705280798011,0,5,0,6
4597,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,1.1146850592109063,0.008444832688219233,1.94109684543402,0.001473918794131986,1.4633705280798011,0,6,0,7
4598,217.63157894734286,0,false,false,false,randomDestroy,regretInsertion,1.1146850592109063,0.008444832688219233,1.94109684543402,0.001473918794131986,1.4633705280798012,0,6,0,8
4599,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,1.1146850592109063,0.008444832688219233,1.94109684543402,0.001473918794131986,1.4633705280798012,0,7,0,9
4600,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,1.0032165532898156,0.008444832688219233,1.909487160890618,0.001473918794131986,1.44703347527182080,0,0,0,0
4601,1189.9999999999745,1,false,false,false,randomDestroy,regretInsertion,1.0032165532898156,0.008444832688219233,1.909487160890618,0.001473918794131986,1.44703347527182081,0,0,0,1
4602,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,1.0032165532898156,0.008444832688219233,1.909487160890618,0.001473918794131986,1.44703347527182081,0,1,0,2
4603,2179.9999999999745,2,false,false,false,randomDestroy,regretInsertion,1.0032165532898156,0.008444832688219233,1.909487160890618,0.001473918794131986,1.44703347527182082,0,1,0,3
4604,1207.6315789473429,1,false,false,false,shawRemoval,regretInsertion,1.0032165532898156,0.008444832688219233,1.909487160890618,0.001473918794131986,1.44703347527182082,0,2,0,4
4605,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,1.0032165532898156,0.008444832688219233,1.909487160890618,0.001473918794131986,1.44703347527182082,0,3,0,5
4606,217.63157894734286,0,false,false,false,randomDestroy,regretInsertion,1.0032165532898156,0.008444832688219233,1.909487160890618,0.001473918794131986,1.44703347527182083,0,3,0,6
4607,1207.6315789473429,1,false,false,false,shawRemoval,regretInsertion,1.0032165532898156,0.008444832688219233,1.909487160890618,0.001473918794131986,1.44703347527182083,0,4,0,7
4608,2197.631578947343,2,false,false,false,randomDestroy,regretInsertion,1.0032165532898156,0.008444832688219233,1.909487160890618,0.001473918794131986,1.44703347527182084,0,4,0,8
4609,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,1.0032165532898156,0.008444832688219233,1.909487160890618,0.001473918794131986,1.44703347527182084,0,5,0,9
4610,2179.9999999999745,2,false,false,false,randomDestroy,regretInsertion,0.9028948979608341,0.008444832688219233,1.7185384448015564,0.001473918794131986,1.30233012774463890,0,0,0,0
4611,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,0.9028948979608341,0.008444832688219233,1.7185384448015564,0.001473918794131986,1.30233012774463890,0,1,0,1
4612,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,0.9028948979608341,0.008444832688219233,1.7185384448015564,0.001473918794131986,1.30233012774463890,0,2,0,2
4613,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,0.9028948979608341,0.008444832688219233,1.7185384448015564,0.001473918794131986,1.30233012774463890,0,3,0,3
4614,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,0.9028948979608341,0.008444832688219233,1.7185384448015564,0.001473918794131986,1.30233012774463890,0,4,0,4
4615,217.63157894734286,0,false,false,false,randomDestroy,regretInsertion,0.9028948979608341,0.008444832688219233,1.7185384448015564,0.001473918794131986,1.30233012774463891,0,4,0,5
4616,1192.1052631578696,1,false,false,false,randomDestroy,regretInsertion,0.9028948979608341,0.008444832688219233,1.7185384448015564,0.001473918794131986,1.30233012774463892,0,4,0,6
4617,217.63157894734286,0,false,false,false,randomDestroy,regretInsertion,0.9028948979608341,0.008444832688219233,1.7185384448015564,0.001473918794131986,1.30233012774463893,0,4,0,7
4618,1207.6315789473429,1,false,false,false,shawRemoval,regretInsertion,0.9028948979608341,0.008444832688219233,1.7185384448015564,0.001473918794131986,1.30233012774463893,0,5,0,8
4619,217.63157894734297,0,false,false,false,randomDestroy,regretInsertion,0.9028948979608341,0.008444832688219233,1.7185384448015564,0.001473918794131986,1.30233012774463894,0,5,0,9
4620,1207.6315789473429,1,false,false,false,randomDestroy,regretInsertion,0.8126054081647507,0.008444832688219233,1.5466846003214008,0.001473918794131986,1.1720971149701750,0,0,0,0
4621,1189.9999999999745,1,false,false,false,shawRemoval,regretInsertion,0.8126054081647507,0.008444832688219233,1.5466846003214008,0.001473918794131986,1.1720971149701750,0,1,0,1
4622,1189.9999999999745,1,false,false,false,shawRemoval,regretInsertion,0.8126054081647507,0.008444832688219233,1.5466846003214008,0.001473918794131986,1.1720971149701750,0,2,0,2
4623,217.63157894734286,0,true,false,false,shawRemoval,regretInsertion,0.8126054081647507,0.008444832688219233,1.5466846003214008,0.001473918794131986,1.1720971149701750,0,3,0,3
4624,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,0.8126054081647507,0.008444832688219233,1.5466846003214008,0.001473918794131986,1.1720971149701750,0,4,0,4
4625,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,0.8126054081647507,0.008444832688219233,1.5466846003214008,0.001473918794131986,1.1720971149701750,0,5,0,5
4626,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,0.8126054081647507,0.008444832688219233,1.5466846003214008,0.001473918794131986,1.1720971149701750,0,6,0,6
4627,1207.6315789473429,1,false,false,false,shawRemoval,regretInsertion,0.8126054081647507,0.008444832688219233,1.5466846003214008,0.001473918794131986,1.1720971149701750,0,7,0,7
4628,1192.1052631578696,1,false,false,false,shawRemoval,regretInsertion,0.8126054081647507,0.008444832688219233,1.5466846003214008,0.001473918794131986,1.1720971149701750,0,8,0,8
4629,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,0.8126054081647507,0.008444832688219233,1.5466846003214008,0.001473918794131986,1.1720971149701750,0,9,0,9
4630,217.63157894734286,0,false,false,false,randomDestroy,regretInsertion,0.7313448673482756,0.008444832688219233,1.5364605847337052,0.001473918794131986,1.18488740347315780,0,0,0,0
4631,217.63157894734286,0,true,false,false,shawRemoval,regretInsertion,0.7313448673482756,0.008444832688219233,1.5364605847337052,0.001473918794131986,1.18488740347315780,0,1,0,1
4632,2197.631578947343,2,false,false,false,shawRemoval,regretInsertion,0.7313448673482756,0.008444832688219233,1.5364605847337052,0.001473918794131986,1.18488740347315780,0,2,0,2
4633,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,0.7313448673482756,0.008444832688219233,1.5364605847337052,0.001473918794131986,1.18488740347315780,0,3,0,3
4634,1207.6315789473429,1,false,false,false,shawRemoval,regretInsertion,0.7313448673482756,0.008444832688219233,1.5364605847337052,0.001473918794131986,1.18488740347315780,0,4,0,4
4635,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,0.7313448673482756,0.008444832688219233,1.5364605847337052,0.001473918794131986,1.18488740347315780,0,5,0,5
4636,217.63157894734286,0,false,false,false,randomDestroy,regretInsertion,0.7313448673482756,0.008444832688219233,1.5364605847337052,0.001473918794131986,1.18488740347315781,0,5,0,6
4637,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,0.7313448673482756,0.008444832688219233,1.5364605847337052,0.001473918794131986,1.18488740347315781,0,6,0,7
4638,1207.6315789473429,1,false,false,false,shawRemoval,regretInsertion,0.7313448673482756,0.008444832688219233,1.5364605847337052,0.001473918794131986,1.18488740347315781,0,7,0,8
4639,1207.6315789473429,1,false,false,false,randomDestroy,regretInsertion,0.7313448673482756,0.008444832688219233,1.5364605847337052,0.001473918794131986,1.18488740347315782,0,7,0,9
4640,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,0.658210380613448,0.008444832688219233,1.5453145262603347,0.001473918794131986,1.1963986631258420,0,0,0,0
4641,4159.9999999999745,4,false,false,false,randomDestroy,regretInsertion,0.658210380613448,0.008444832688219233,1.5453145262603347,0.001473918794131986,1.1963986631258421,0,0,0,1
4642,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,0.658210380613448,0.008444832688219233,1.5453145262603347,0.001473918794131986,1.1963986631258421,0,1,0,2
4643,1207.6315789473429,1,false,false,false,shawRemoval,regretInsertion,0.658210380613448,0.008444832688219233,1.5453145262603347,0.001473918794131986,1.1963986631258421,0,2,0,3
4644,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,0.658210380613448,0.008444832688219233,1.5453145262603347,0.001473918794131986,1.1963986631258421,0,3,0,4
4645,1189.9999999999745,1,false,false,false,shawRemoval,regretInsertion,0.658210380613448,0.008444832688219233,1.5453145262603347,0.001473918794131986,1.1963986631258421,0,4,0,5
4646,1207.6315789473429,1,false,false,false,shawRemoval,regretInsertion,0.658210380613448,0.008444832688219233,1.5453145262603347,0.001473918794131986,1.1963986631258421,0,5,0,6
4647,2179.9999999999745,2,false,false,false,randomDestroy,regretInsertion,0.658210380613448,0.008444832688219233,1.5453145262603347,0.001473918794131986,1.1963986631258422,0,5,0,7
4648,1207.6315789473429,1,false,false,false,shawRemoval,regretInsertion,0.658210380613448,0.008444832688219233,1.5453145262603347,0.001473918794131986,1.1963986631258422,0,6,0,8
4649,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,0.658210380613448,0.008444832688219233,1.5453145262603347,0.001473918794131986,1.1963986631258422,0,7,0,9
4650,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,0.5923893425521033,0.008444832688219233,1.3907830736343012,0.001473918794131986,1.0767587968132580,0,0,0,0
4651,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,0.5923893425521033,0.008444832688219233,1.3907830736343012,0.001473918794131986,1.0767587968132580,0,1,0,1
4652,217.63157894734286,0,false,false,false,randomDestroy,regretInsertion,0.5923893425521033,0.008444832688219233,1.3907830736343012,0.001473918794131986,1.0767587968132581,0,1,0,2
4653,1207.6315789473429,1,false,false,false,shawRemoval,regretInsertion,0.5923893425521033,0.008444832688219233,1.3907830736343012,0.001473918794131986,1.0767587968132581,0,2,0,3
4654,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,0.5923893425521033,0.008444832688219233,1.3907830736343012,0.001473918794131986,1.0767587968132581,0,3,0,4
4655,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,0.5923893425521033,0.008444832688219233,1.3907830736343012,0.001473918794131986,1.0767587968132581,0,4,0,5
4656,217.63157894734286,0,false,false,false,randomDestroy,regretInsertion,0.5923893425521033,0.008444832688219233,1.3907830736343012,0.001473918794131986,1.0767587968132582,0,4,0,6
4657,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,0.5923893425521033,0.008444832688219233,1.3907830736343012,0.001473918794131986,1.0767587968132582,0,5,0,7
4658,1217.1345029239515,1,false,false,false,randomDestroy,regretInsertion,0.5923893425521033,0.008444832688219233,1.3907830736343012,0.001473918794131986,1.0767587968132583,0,5,0,8
4659,3169.9999999999745,3,false,false,false,randomDestroy,regretInsertion,0.5923893425521033,0.008444832688219233,1.3907830736343012,0.001473918794131986,1.0767587968132584,0,5,0,9
4660,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,0.533150408296893,0.008444832688219233,1.2517047662708711,0.001473918794131986,0.96908291713193220,0,0,0,0
4661,2197.631578947343,2,false,false,false,randomDestroy,regretInsertion,0.533150408296893,0.008444832688219233,1.2517047662708711,0.001473918794131986,0.96908291713193221,0,0,0,1
4662,1197.8947368420795,1,false,false,false,shawRemoval,regretInsertion,0.533150408296893,0.008444832688219233,1.2517047662708711,0.001473918794131986,0.96908291713193221,0,1,0,2
4663,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,0.533150408296893,0.008444832688219233,1.2517047662708711,0.001473918794131986,0.96908291713193221,0,2,0,3
4664,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,0.533150408296893,0.008444832688219233,1.2517047662708711,0.001473918794131986,0.96908291713193221,0,3,0,4
4665,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,0.533150408296893,0.008444832688219233,1.2517047662708711,0.001473918794131986,0.96908291713193221,0,4,0,5
4666,5160.555555555529,5,false,false,false,randomDestroy,regretInsertion,0.533150408296893,0.008444832688219233,1.2517047662708711,0.001473918794131986,0.96908291713193222,0,4,0,6
4667,217.63157894734286,0,false,false,false,shawRemoval,regretInsertion,0.533150408296893,0.008444832688219233,1.2517047662708711,0.001473918794131986,0.96908291713193222,0,5,0,7
